Period,Mark_Number,sex,Capture_Status,Team_combo
1,115,F,Mark,CD
1,139,F,Mark,CD
1,128,M,Mark,CD
1,131,NA,Mark,CD
1,142,M,Mark,CD
2,136,F,Mark,CD
2,130,M,Mark,CD
2,128,M,Recap,CD
2,106,F,Mark,CD
2,100,M,Mark,CD
1,104,F,Mark,CD
1,143,F,Mark,CD
1,144,M,Mark,CD
1,137,F,Mark,CD
1,141,F,Mark,CD
2,131,F,Recap,CD
2,144,M,Recap,CD
2,139,F,Recap,CD
2,109,F,Mark,CD
2,110,F,Mark,CD
